rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-04-30,ALGN,0.03,scout,1.377417945513403,0.0,0.0,0,0,-0.1456680915583611,-0.1,-0.003,True,monthly_hard_stop_proxy,-0.1,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.349063034430753,nan,1.0,0.3736456966488484,0.0135416666666666,neutral,0.5299136830262684,0.0,0.0
2019-04-30,CDNS,0.03,scout,1.3547867268251752,-0.08836203801740516,0.0,1,0,-0.0883620380174052,-0.0883620380174052,-0.002650861140522156,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,1.0,1.8832169621309685,1.0,0.6111506350861959,nan,1.0,0.5899305852444603,0.1083333333333333,promote_monster_early,0.4061800164462988,0.0,0.0
2019-04-30,ADBE,0.03,scout,1.299382711776426,-0.06776632721891096,0.0,1,0,-0.067766327218911,-0.067766327218911,-0.00203298981656733,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.8832169621309685,1.0,0.0740545814528059,nan,1.0,0.5372196319827438,0.0135416666666666,neutral,0.151809073128744,0.0,0.0
2019-05-31,CDNS,0.03,scout,0.3165933338455444,0.05620978786748987,0.05620978786748987,2,1,0.1585846925137757,0.1585846925137757,0.00475754077541327,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.6039229965743513,2.4679804009657773,1.0,-0.9981464704462482,nan,1.0,0.4301590332757412,0.2552083333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,ADBE,0.03,scout,0.5752948721968769,0.03796329911846863,0.03796329911846863,2,0,0.1134153693697432,0.1134153693697432,0.003402461081092296,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4292606636009919,2.4679804009657773,1.0,0.0839625267530575,nan,1.0,0.4292606636009919,0.0270833333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SBAC,0.03,scout,0.985353143561116,0.040036915203846446,0.040036915203846446,1,0,0.0400369152038464,0.0400369152038464,0.0012011074561153919,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3641227997678677,nan,1.0,0.5080609377915644,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.03,scout,0.964390286768704,0.04162093251642496,0.04162093251642496,1,0,0.0416209325164249,0.0416209325164249,0.0012486279754927471,False,hold,-0.1,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3206207311639933,1.823501710541266,nan,0.0,0.3773208344279333,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MKTX,0.03,scout,0.8983119699805205,0.08691697414960298,0.08691697414960298,1,0,0.0869169741496029,0.0869169741496029,0.0026075092244880866,False,hold,-0.1,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.5738602223201523,nan,0.8337267903988055,0.5212650773066632,0.1083333333333333,neutral,0.5259785323702689,0.0,0.0
2019-06-28,CDNS,0.08,confirm,0.8190189267545654,0.10235354840303157,0.10235354840303157,3,0,0.0436880637403549,0.0436880637403549,0.003495045099228392,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.94,1.9371267245015955,1.0,-1.7259732199121656,nan,1.0,0.558928544623419,0.2416666666666667,neutral,0.1758980208936308,0.0,0.0
2019-06-28,ADBE,0.08,confirm,1.1448563345170697,0.05203149685527997,0.05203149685527997,3,0,0.0135536562311588,0.0135536562311588,0.001084292498492704,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.94,1.9371267245015955,1.0,0.0014891737545675,nan,1.0,0.539439407965593,0.0,neutral,0.0516149525445256,0.0,0.0
2019-06-28,SBAC,0.03,scout,0.6823150169463362,0.1368719653982815,0.1368719653982815,2,0,0.0931073203064676,0.0931073203064676,0.0027932196091940277,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.7611438257963202,0.7611438257963202,1.0,-0.3612733000649125,nan,1.0,0.4464211866994753,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.08,confirm,0.8657102876840949,0.0375937650900684,0.04162093251642496,2,0,-0.0038662504761953,-0.0038662504761953,-0.000309300038095624,False,hold,-0.1,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8679955960138215,0.8679955960138215,0.0285989768526431,1.735991192027643,nan,0.0,0.3378813078464476,0.0135416666666666,neutral,0.1619150606750393,0.0,0.0
2019-06-28,MKTX,0.08,confirm,0.9055271605313888,0.13287273512702158,0.13287273512702158,2,0,0.0422808384360489,0.0422808384360489,0.003382467074883912,False,hold,-0.1,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.3929030320596802,nan,0.8337267903988055,0.4907990697693417,0.1083333333333333,neutral,0.2870086704944856,0.0,0.0
2019-06-28,HEI,0.03,scout,1.0822940095093196,0.031222204126564623,0.031222204126564623,1,0,0.0312222041265646,0.0312222041265646,0.0009366661237969379,False,hold,-0.1,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0606265980051333,0.5970845951267347,-0.2706417944012584,nan,0.0,0.5749949581940005,0.2416666666666667,neutral,0.5099229428939709,0.0,0.0
2019-06-28,NOC,0.03,scout,1.008981964694465,0.08012337329410313,0.08012337329410313,1,0,0.0801233732941031,0.0801233732941031,0.002403701198823093,False,hold,-0.1,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.94,1.0606265980051333,0.0,1.7379190230521928,nan,0.0,0.4379976991817951,0.0135416666666666,neutral,0.0516149525445256,0.0,0.0
2019-06-28,MSCI,0.03,scout,1.007703645115075,-0.058680293087583046,0.0,1,0,-0.058680293087583,-0.058680293087583,-0.0017604087926274899,False,hold,-0.1,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.0567185101246228,nan,1.0,0.508494826082553,0.2416666666666667,neutral,0.1446531718325484,0.0,0.0
2019-07-31,CDNS,0.08,confirm,0.5875184370488973,0.03672836839078997,0.10235354840303157,4,0,-0.0595318807721099,-0.0595318807721099,-0.004762550461768792,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.6500362726011959,1.2871714998978232,1.0,-2.207940488241235,nan,1.0,0.5389072874862298,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,ADBE,0.18,winner,0.9005065903378738,0.010745052759246754,0.05203149685527997,4,0,-0.0392444943135696,-0.0392444943135696,-0.007064008976442528,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6809927552473918,1.2871714998978232,1.0,-0.3686709699118091,nan,1.0,0.5177960417106667,0.1333333333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,SBAC,0.08,confirm,0.8048599833031297,0.2293525461541761,0.2293525461541761,3,0,0.0813465223619054,0.0813465223619054,0.006507721788952432,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.2865885924136226,nan,1.0,0.4876460201598691,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
