date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,week_end_date
2019-06-07,PAYC,109.0,216.8489532470703,23636.535903930664,0.2134815683573792,192.3712158203125,2668.0733795166016,2019-06-07
2019-06-07,HEI,277.0,126.88231658935547,35146.401695251465,0.3174369115049975,121.46788787841797,1499.7967529296875,2019-06-07
2019-06-07,SHOP,1698.0,30.5049991607666,51797.48857498169,0.46782697527693345,26.5,6800.488574981689,2019-06-07
2019-06-14,HEI,277.0,125.11717987060547,34657.458824157715,0.31685706612771797,121.46788787841797,1010.8538818359375,2019-06-14
2019-06-14,SHOP,1698.0,30.51099967956543,51807.6774559021,0.4736535579500095,26.5,6810.6774559021,2019-06-14
2019-06-14,PAYC,109.0,208.94314575195312,22774.80288696289,0.2082194560488098,192.3712158203125,1806.3403625488281,2019-06-14
2019-06-21,PAYC,109.0,222.50289916992188,24252.816009521484,0.21066477369270722,192.3712158203125,3284.353485107422,2019-06-21
2019-06-21,HEI,277.0,127.19967651367188,35234.31039428711,0.30605221358695106,121.46788787841797,1587.705451965332,2019-06-21
2019-06-21,SHOP,1698.0,32.685001373291016,55499.132331848145,0.4820764792113343,26.5,10502.132331848145,2019-06-21
2019-06-28,SHOP,1698.0,30.014999389648438,50965.46896362305,0.45516966375795465,26.5,5968.468963623047,2019-06-28
2019-06-28,PAYC,109.0,221.01145935058594,24090.249069213867,0.21514862497401735,192.3712158203125,3121.7865447998047,2019-06-28
2019-06-28,HEI,277.0,132.76406860351562,36775.64700317383,0.3284411822613376,121.46788787841797,3129.042060852051,2019-06-28
2019-07-05,HEI,384.0,134.85760498046875,51785.3203125,0.446399040597821,124.3224791487058,4045.4883193969727,2019-07-05
2019-07-05,SHOP,1241.0,31.371999740600586,38932.65167808533,0.3356066594191047,26.5,6046.151678085327,2019-07-05
2019-07-05,PAYC,106.0,233.27468872070312,24727.11700439453,0.21315232272199308,192.3712158203125,4335.768127441406,2019-07-05
2019-07-12,PAYC,106.0,237.5054168701172,25175.574188232422,0.21697403006321644,192.3712158203125,4784.225311279297,2019-07-12
2019-07-12,HEI,384.0,134.94686889648438,51819.59765625,0.4466037936479881,124.3224791487058,4079.7656631469727,2019-07-12
2019-07-12,SHOP,1241.0,31.00200080871582,38473.48300361633,0.3315811824369513,26.5,5586.983003616333,2019-07-12
2019-07-19,SHOP,1241.0,33.0,40953.0,0.34759686078469265,26.5,8066.5,2019-07-19
2019-07-19,PAYC,106.0,226.94810485839844,24056.499114990234,0.20418439610871836,192.3712158203125,3665.1502380371094,2019-07-19
2019-07-19,HEI,384.0,136.05812072753906,52246.318359375,0.44345118182493115,124.3224791487058,4506.486366271973,2019-07-19
2019-07-26,PAYC,106.0,229.27792358398438,24303.459899902344,0.20343304018089667,192.3712158203125,3912.1110229492188,2019-07-26
2019-07-26,HEI,384.0,137.59597778320312,52836.85546875,0.4422729185834828,124.3224791487058,5097.023475646973,2019-07-26
2019-07-26,SHOP,1241.0,33.65399932861328,41764.61316680908,0.34959229111807316,26.5,8878.113166809082,2019-07-26
2019-08-02,PAYC,224.0,230.56471252441406,51646.49560546875,0.43614671160625873,213.18937955583846,3892.0745849609375,2019-08-02
2019-08-02,HEI,238.0,135.3636016845703,32216.537200927734,0.27206370141476716,124.3224791487058,2627.787163535755,2019-08-02
2019-08-02,SHOP,935.0,33.21900177001953,31059.76665496826,0.26229495207778836,26.5,6282.266654968262,2019-08-02
2019-08-09,SHOP,935.0,36.994998931884766,34590.324001312256,0.27838012454499245,26.5,9812.824001312256,2019-08-09
2019-08-09,HEI,238.0,141.30677795410156,33631.01315307617,0.2706596685758841,124.3224791487058,4042.2631156841926,2019-08-09
2019-08-09,PAYC,224.0,234.56146240234375,52541.767578125,0.4228518877607967,213.18937955583846,4787.3465576171875,2019-08-09
2019-08-16,PAYC,224.0,235.34130859375,52716.453125,0.42776872160748436,213.18937955583846,4962.0321044921875,2019-08-16
2019-08-16,HEI,238.0,140.691650390625,33484.61279296875,0.27171156553355197,124.3224791487058,3895.8627555767707,2019-08-16
2019-08-16,SHOP,935.0,35.874000549316406,33542.19051361084,0.2721787811084264,26.5,8764.69051361084,2019-08-16
2019-08-23,HEI,238.0,140.75112915039062,33498.76873779297,0.26349911409195326,124.3224791487058,3910.0187004009895,2019-08-23
2019-08-23,SHOP,935.0,38.275001525878906,35787.12642669678,0.28149918533252355,26.5,11009.626426696777,2019-08-23
2019-08-23,PAYC,224.0,242.6427001953125,54351.96484375,0.427528984649741,213.18937955583846,6597.5438232421875,2019-08-23
2019-08-30,PAYC,224.0,243.82225036621094,54616.18408203125,0.4256743170349669,213.18937955583846,6861.7630615234375,2019-08-30
2019-08-30,HEI,238.0,143.5391845703125,34162.325927734375,0.2662585276146856,124.3224791487058,4573.575890342396,2019-08-30
2019-08-30,SHOP,935.0,38.53900146484375,36033.966369628906,0.2808459485454825,26.5,11256.466369628906,2019-08-30
2019-09-06,PAYC,113.0,243.33486938476562,27496.840240478516,0.21746213663465172,213.18937955583846,3406.4403506687704,2019-09-06
2019-09-06,HEI,294.0,141.7433319091797,41672.53958129883,0.32957239512199427,127.4800980989895,4193.390740195915,2019-09-06
2019-09-06,SHOP,1479.0,38.04199981689453,56264.11772918701,0.4449716822095363,30.87370072288075,10601.914360046387,2019-09-06
2019-09-13,HEI,294.0,124.65792846679688,36649.43096923828,0.330796992807698,127.4800980989895,-829.7178718646319,2019-09-13
2019-09-13,SHOP,1479.0,33.83100128173828,50036.05089569092,0.4516243426033059,30.87370072288075,4373.847526550293,2019-09-13
2019-09-13,PAYC,113.0,204.3810272216797,23095.056076049805,0.20845549021197296,213.18937955583846,-995.3438137599405,2019-09-13
2019-09-20,PAYC,113.0,210.52236938476562,23789.027740478516,0.21791669724630455,213.18937955583846,-301.3721493312296,2019-09-20
2019-09-20,HEI,294.0,126.57286071777344,37212.42105102539,0.3408801730127031,127.4800980989895,-266.7277900775225,2019-09-20
2019-09-20,SHOP,1479.0,31.881999969482422,47153.4779548645,0.4319441000993936,30.87370072288075,1491.274585723877,2019-09-20
2019-09-27,SHOP,1479.0,30.569000244140625,45211.551361083984,0.42917535554703495,30.87370072288075,-450.6520080566406,2019-09-27
2019-09-27,PAYC,113.0,201.20306396484375,22735.946228027344,0.21582333523973893,213.18937955583846,-1354.4536617824015,2019-09-27
2019-09-27,HEI,294.0,123.76498413085938,36386.905334472656,0.3454064849369546,127.4800980989895,-1092.243506630257,2019-09-27
2019-09-30,HEI,294.0,123.90389251708984,36427.744400024414,0.3416936846270865,127.4800980989895,-1051.404441078499,2019-10-04
2019-09-30,PAYC,113.0,204.21531677246094,23076.330795288086,0.21645689643935812,213.18937955583846,-1014.0690945216593,2019-10-04
2019-10-04,SHOP,1509.0,32.720001220703125,49374.481842041016,0.4598632368819929,30.88261324337099,2772.6184577941895,2019-10-04
2019-10-04,RH,61.0,170.2899932861328,10387.689590454102,0.09674869245360247,170.5500030517578,-15.860595703125,2019-10-04
2019-10-04,TREX,241.0,44.6150016784668,10752.215404510498,0.10014380698493683,43.54999923706055,256.66558837890625,2019-10-04
2019-10-11,SHOP,1509.0,32.92599868774414,49685.33201980591,0.45842850001449165,30.88261324337099,3083.468635559082,2019-10-11
2019-10-11,RH,61.0,179.30999755859375,10937.909851074219,0.10092011872483556,170.5500030517578,534.3596649169922,2019-10-11
2019-10-11,TREX,241.0,45.25,10905.25,0.10061877814945845,43.54999923706055,409.7001838684082,2019-10-11
2019-10-18,TREX,241.0,45.42499923706055,10947.424816131592,0.10301440478642829,43.54999923706055,451.875,2019-10-18
2019-10-18,RH,61.0,180.9199981689453,11036.119888305664,0.1038490184257965,170.5500030517578,632.5697021484375,2019-10-18
2019-10-18,SHOP,1509.0,31.43400001525879,47433.90602302551,0.44634931755430046,30.88261324337099,832.0426387786865,2019-10-18
2019-10-25,SHOP,1509.0,31.7450008392334,47903.2062664032,0.44718687637252724,30.88261324337099,1301.342882156372,2019-10-25
2019-10-25,RH,61.0,188.58999633789062,11503.989776611328,0.10739225314929167,170.5500030517578,1100.4395904541016,2019-10-25
2019-10-25,TREX,241.0,45.064998626708984,10860.664669036865,0.10138667298523463,43.54999923706055,365.11485290527344,2019-10-25
2019-10-31,SHOP,1509.0,31.35700035095215,47317.71352958679,0.4470450154220128,30.88261324337099,715.8501453399658,2019-11-01
2019-11-01,TREX,237.0,44.744998931884766,10604.56474685669,0.10002804138500554,43.54999923706055,283.21492767333984,2019-11-01
2019-11-01,ROKU,72.0,146.5,10548.0,0.09949449182643545,146.5,0.0,2019-11-01
2019-11-01,RH,61.0,175.83999633789062,10726.239776611328,0.10117574666120994,170.5500030517578,322.68959045410156,2019-11-01
2019-11-08,RH,61.0,175.0399932861328,10677.439590454102,0.102649251454852,170.5500030517578,273.889404296875,2019-11-08
2019-11-08,TREX,237.0,43.98500061035156,10424.44514465332,0.10021704940269495,43.54999923706055,103.0953254699707,2019-11-08
2019-11-08,ROKU,72.0,121.94000244140625,8779.68017578125,0.0844048416684716,146.5,-1768.31982421875,2019-11-08
2019-11-15,TREX,237.0,43.3849983215332,10282.24460220337,0.09587922758389567,43.54999923706055,-39.10521697998047,2019-11-15
2019-11-15,ROKU,72.0,157.3000030517578,11325.600219726562,0.10560824440596249,146.5,777.6002197265625,2019-11-15
2019-11-15,RH,61.0,188.47000122070312,11496.67007446289,0.10720342582495865,170.5500030517578,1093.119888305664,2019-11-15
2019-11-22,RH,61.0,195.5399932861328,11927.939590454102,0.11089278103042279,170.5500030517578,1524.389404296875,2019-11-22
2019-11-22,TREX,237.0,42.47999954223633,10067.75989151001,0.09359888894889927,43.54999923706055,-253.58992767333984,2019-11-22
2019-11-22,ROKU,72.0,158.75,11430.0,0.10626348981446157,146.5,882.0,2019-11-22
2019-11-29,RH,61.0,205.58999633789062,12540.989776611328,0.11566740168699369,170.5500030517578,2137.4395904541016,2019-11-29
2019-11-29,TREX,237.0,43.029998779296875,10198.10971069336,0.09405867266989622,43.54999923706055,-123.24010848999023,2019-11-29
2019-11-29,ROKU,72.0,160.3699951171875,11546.6396484375,0.1064963635359624,146.5,998.6396484375,2019-11-29
2019-12-06,QRVO,463.0,106.62000274658203,49365.06127166748,0.44698982893696615,102.97000122070312,1689.9507064819336,2019-12-06
2019-12-06,CRUS,149.0,74.12000274658203,11043.880409240723,0.09999992074880847,70.86000061035156,485.74031829833984,2019-12-06
2019-12-06,RH,54.0,241.97000122070312,13066.380065917969,0.11831321262518454,170.5500030517578,3856.679901123047,2019-12-06
2019-12-13,CRUS,149.0,76.94000244140625,11464.060363769531,0.10166703406029601,70.86000061035156,905.9202728271484,2019-12-13
2019-12-13,QRVO,463.0,113.41000366210938,52508.83169555664,0.4656654807340152,102.97000122070312,4833.721130371094,2019-12-13
2019-12-13,RH,54.0,218.97000122070312,11824.380065917969,0.10486246694083919,170.5500030517578,2614.679901123047,2019-12-13
2019-12-20,CRUS,149.0,81.01000213623047,12070.49031829834,0.10498317919693213,70.86000061035156,1512.350227355957,2019-12-20
2019-12-20,QRVO,463.0,116.66999816894531,54018.20915222168,0.46982377532154207,102.97000122070312,6343.098587036133,2019-12-20
2019-12-20,RH,54.0,220.8000030517578,11923.200164794922,0.10370212199283897,170.5500030517578,2713.5,2019-12-20
2019-12-27,QRVO,463.0,116.83999633789062,54096.91830444336,0.4700641925622782,102.97000122070312,6421.8077392578125,2019-12-27
2019-12-27,CRUS,149.0,83.36000061035156,12420.640090942383,0.10792663128420636,70.86000061035156,1862.5,2019-12-27
2019-12-27,RH,54.0,214.8699951171875,11602.979736328125,0.1008217375780825,170.5500030517578,2393.279571533203,2019-12-27
2020-01-03,RH,54.0,209.39999389648438,11307.599670410156,0.10022484168644924,170.5500030517578,2097.8995056152344,2020-01-03
2020-01-03,CRUS,135.0,83.66000366210938,11294.100494384766,0.1001051918209183,70.86000061035156,1728.0004119873047,2020-01-03
2020-01-03,QRVO,446.0,112.33999633789062,50103.63836669922,0.4440932973916812,102.97000122070312,4179.017822265625,2020-01-03
2020-01-10,RH,54.0,207.6300048828125,11212.020263671875,0.09892078094274968,170.5500030517578,2002.3200988769531,2020-01-10
2020-01-10,CRUS,135.0,84.66000366210938,11429.100494384766,0.10083602417673924,70.86000061035156,1863.0004119873047,2020-01-10
2020-01-10,QRVO,446.0,113.41999816894531,50585.31918334961,0.4463013052222613,102.97000122070312,4660.698638916016,2020-01-10
2020-01-17,RH,54.0,222.38999938964844,12009.059967041016,0.10474088968667573,170.5500030517578,2799.3598022460938,2020-01-17
2020-01-17,CRUS,135.0,84.11000061035156,11354.850082397461,0.09903498718078067,70.86000061035156,1788.75,2020-01-17
2020-01-17,QRVO,446.0,114.73999786376953,51174.03904724121,0.44633088629579176,102.97000122070312,5249.418502807617,2020-01-17
2020-01-24,RH,54.0,221.11000061035156,11939.940032958984,0.1048655429500549,170.5500030517578,2730.2398681640625,2020-01-24
2020-01-24,CRUS,135.0,83.19000244140625,11230.650329589844,0.0986360267508638,70.86000061035156,1664.5502471923828,2020-01-24
2020-01-24,QRVO,446.0,113.38999938964844,50571.9397277832,0.44416085030178937,102.97000122070312,4647.319183349609,2020-01-24
2020-01-31,RH,54.0,208.75,11272.5,0.10344362758259522,170.5500030517578,2062.799835205078,2020-01-31
2020-01-31,CRUS,135.0,76.80999755859375,10369.349670410156,0.0951557458930685,70.86000061035156,803.2495880126953,2020-01-31
2020-01-31,QRVO,446.0,105.86000061035156,47213.5602722168,0.43326164964715963,102.97000122070312,1288.9397277832031,2020-01-31
2020-02-07,RH,53.0,215.9600067138672,11445.880355834961,0.10482664024629103,170.5500030517578,2406.730194091797,2020-02-07
2020-02-07,CRUS,142.0,78.1500015258789,11097.300216674805,0.10163418289842822,71.17204295413595,990.8701171875,2020-02-07
2020-02-07,QRVO,459.0,105.1500015258789,48263.85070037842,0.44202255807174196,103.10000111698325,940.9501876831055,2020-02-07
2020-02-14,CRUS,142.0,81.58999633789062,11585.779479980469,0.10413797575307752,71.17204295413595,1479.349380493164,2020-02-14
2020-02-14,QRVO,459.0,106.0199966430664,48663.17845916748,0.43740560634742987,103.10000111698325,1340.277946472168,2020-02-14
2020-02-14,RH,53.0,238.17999267578125,12623.539611816406,0.11346581076265805,170.5500030517578,3584.389450073242,2020-02-14
2020-02-21,CRUS,142.0,77.22000122070312,10965.240173339844,0.10252877463057683,71.17204295413595,858.8100738525391,2020-02-21
2020-02-21,QRVO,459.0,98.19000244140625,45069.21112060547,0.4214126564229183,103.10000111698325,-2253.6893920898438,2020-02-21
2020-02-21,RH,53.0,236.4499969482422,12531.849838256836,0.11717711490668722,170.5500030517578,3492.699676513672,2020-02-21
2020-02-28,RH,53.0,181.39999389648438,9614.199676513672,0.09252525049103259,170.5500030517578,575.0495147705078,2020-02-28
2020-02-28,CRUS,142.0,68.63999938964844,9746.879913330078,0.09380214015004779,71.17204295413595,-359.55018615722656,2020-02-28
2020-02-28,QRVO,459.0,100.58000183105469,46166.2208404541,0.44429503143378685,103.10000111698325,-1156.679672241211,2020-02-28
