horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-05-18,2026-06-17,0.0031273444728101563,0.038747858237315524,-0.04494652583696357,0.3168665390351819,0.15762609069284494,736.751953125,739.0560302734375,,,SPY,benchmark
3M,completed,2026-03-17,2026-06-17,0.10762481149595238,0.5005267693678888,-0.055299033326180136,2.6772898788160533,0.15493131767660512,667.2440185546875,739.0560302734375,,,SPY,benchmark
6M,completed,2025-12-17,2026-06-17,0.10988831999322457,0.23273448773482475,-0.08884968175523733,1.6084652955617638,0.13767600603710176,665.8832397460938,739.0560302734375,,,SPY,benchmark
YTD,completed,2026-01-02,2026-06-17,0.08755306322463463,0.20282371524453024,-0.08884968175523733,1.38152427025536,0.14159827507846062,679.55859375,739.0560302734375,,,SPY,benchmark
1Y,completed,2025-06-17,2026-06-17,0.2542533979069008,0.2544480288857063,-0.08884968175523733,1.9013986663798979,0.12369962740498323,589.2398071289062,739.0560302734375,,,SPY,benchmark
2Y,completed,2024-06-17,2026-06-17,0.38730187427397955,0.17796985087083272,-0.1875523955363282,1.0584697193980053,0.16901839608468228,532.7290649414062,739.0560302734375,,,SPY,benchmark
FULL,completed,2011-06-20,2026-06-17,6.535258983233952,0.14420166913752852,-0.3371728241903855,0.8711513817133989,0.17203998063178153,98.0797119140625,739.0560302734375,,,SPY,benchmark
1M,completed,2026-05-18,2026-06-17,0.023559251951857485,0.32777849888167077,-0.07032000186501774,1.1420524962358873,0.2791402807509944,705.8800048828125,722.510009765625,,,QQQ,benchmark
3M,completed,2026-03-17,2026-06-17,0.19908676733403352,1.0561059677306015,-0.07347138925605412,3.219845181617404,0.23061258658418712,602.5502319335938,722.510009765625,,,QQQ,benchmark
6M,completed,2025-12-17,2026-06-17,0.20643080315125628,0.45735247850053784,-0.11723572714706232,2.0195591847372967,0.19878155476686088,598.8822631835938,722.510009765625,,,QQQ,benchmark
YTD,completed,2026-01-02,2026-06-17,0.17990117922299742,0.43907039101704615,-0.11723572714706232,1.890242443690018,0.20469693843425213,612.347900390625,722.510009765625,,,QQQ,benchmark
1Y,completed,2025-06-17,2026-06-17,0.3722069530723835,0.37250437859969976,-0.11964367111609375,1.906548109387115,0.17475423659949246,526.5313720703125,722.510009765625,,,QQQ,benchmark
2Y,completed,2024-06-17,2026-06-17,0.5058856873930901,0.22731739744796964,-0.22768304800555927,1.049746783924631,0.21894167528305458,479.7907409667969,722.510009765625,,,QQQ,benchmark
FULL,completed,2011-06-20,2026-06-17,14.198015320331468,0.1990170461560974,-0.35118715832787806,0.9762471665909822,0.2087453183524945,47.53976058959961,722.510009765625,,,QQQ,benchmark
