ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode
VICI,BUY,2008.0,15.683971405029297,31493.414581298828,78.73353645324707,-31572.148117752076,68427.85188224792,2008.0,2019-05-01,2019-04-30,target_rebalance,0.3149610617271705,next_close
NOW,BUY,593.0,54.08000183105469,32069.44108581543,80.17360271453857,-32149.614688529968,36278.237193717956,593.0,2019-05-01,2019-04-30,target_rebalance,0.3210156612376198,next_close
FDS,BUY,142.0,253.60531616210938,36011.95489501953,90.02988723754883,-36101.98478225708,176.252411460875,142.0,2019-05-01,2019-04-30,target_rebalance,0.3640232770352097,next_close
NOW,SELL,593.0,49.67599868774414,29457.867221832275,73.64466805458069,29384.222553777694,29560.47496523857,0.0,2019-06-03,2019-05-31,target_exit,,next_close
VICI,SELL,2008.0,15.182463645935059,30486.387001037598,76.215967502594,30410.171033535004,59970.64599877357,0.0,2019-06-03,2019-05-31,target_exit,,next_close
FDS,SELL,53.0,258.81585693359375,13717.240417480469,34.29310104370117,13682.947316436768,73653.59331521034,89.0,2019-06-03,2019-05-31,target_rebalance,0.2362736400022458,next_close
PEG,BUY,543.0,46.920223236083984,25477.681217193604,63.69420304298401,-25541.37542023659,48112.21789497375,543.0,2019-06-03,2019-05-31,target_rebalance,0.2637263599977542,next_close
MA,BUY,206.0,232.91537475585938,47980.56719970703,119.95141799926758,-48100.5186177063,11.69927726744936,206.0,2019-06-03,2019-05-31,target_rebalance,0.5,next_close
FDS,SELL,89.0,268.02288818359375,23854.037048339844,59.63509262084961,23794.401955718993,23806.101232986442,0.0,2019-07-01,2019-06-28,target_exit,,next_close
PEG,SELL,543.0,46.53152084350586,25266.61581802368,63.16653954505921,25203.449278478623,49009.550511465066,0.0,2019-07-01,2019-06-28,target_exit,,next_close
MA,SELL,7.0,256.47991943359375,1795.3594360351562,4.488398590087891,1790.8710374450684,50800.42154891013,199.0,2019-07-01,2019-06-28,target_rebalance,0.5,next_close
TSCO,BUY,921.0,19.904510498046875,18332.054168701172,45.83013542175293,-18377.884304122927,32422.537244787207,921.0,2019-07-01,2019-06-28,target_rebalance,0.1800078517311324,next_close
VEEV,BUY,197.0,163.47000122070312,32203.590240478516,80.5089756011963,-32284.09921607971,138.43802870749641,197.0,2019-07-01,2019-06-28,target_rebalance,0.3199921482688675,next_close
MA,SELL,199.0,263.9049987792969,52517.09475708008,131.2927368927002,52385.80202018738,52524.24004889488,0.0,2019-08-01,2019-07-31,target_exit,,next_close
VEEV,SELL,197.0,165.24000549316406,32552.28108215332,81.3807027053833,32470.900379447936,84995.14042834281,0.0,2019-08-01,2019-07-31,target_exit,,next_close
TSCO,BUY,435.0,19.427635192871094,8451.021308898926,21.127553272247315,-8472.148862171172,76522.99156617164,1356.0,2019-08-01,2019-07-31,target_rebalance,0.2561219067521049,next_close
CBRE,BUY,460.0,54.5,25070.0,62.675000000000004,-25132.675,51390.316566171634,460.0,2019-08-01,2019-07-31,target_rebalance,0.2438780932478951,next_close
V,BUY,300.0,170.84585571289062,51253.75671386719,128.13439178466797,-51381.891105651855,8.425460519778426,300.0,2019-08-01,2019-07-31,target_rebalance,0.5,next_close
TSCO,SELL,1356.0,17.88005256652832,24245.351280212402,60.61337820053101,24184.73790201187,24193.16336253165,0.0,2019-08-15,2019-08-14,target_exit,,next_close
V,SELL,9.0,168.32305908203125,1514.9075317382812,3.7872688293457033,1511.1202629089355,25704.283625440585,291.0,2019-08-15,2019-08-14,target_rebalance,0.5,next_close
